Source,Destination,Protocol,Length,Info,Source MAC Address,Destination MAC,Source IP ARP,Destination IP ARP,Label
50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,50:00:00:02:00:03,01:80:c2:00:00:00,,,0
192.168.77.21,199.232.210.172,HTTP,501,GET /filestreamingservice/files/8c49ad4b-ce37-4643-875c-49c3054ce2e6?P1=1745471079&P2=404&P3=2&P4=OPONjnq%2b%2bUnu0XAn6l%2bYE9JAeYehvoEE2nWOE5em4zQyQa9T%2b83ZowBz%2bkg75NDTFXF0a%2bIethGYzbcmSN411w%3d%3d HTTP/1.1 ,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
192.168.77.21,157.240.199.17,TLSv1.2,86,Application Data,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,60,80  >  49961 [ACK] Seq=650 Ack=879 Win=64240 Len=0,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
157.240.199.17,192.168.77.21,TCP,60,443  >  49953 [ACK] Seq=57 Ack=97 Win=64240 Len=0,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,722,"80  >  49961 [PSH, ACK] Seq=650 Ack=879 Win=64240 Len=668 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=1318 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=2778 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=2778 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=4114 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=5574 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1328,"80  >  49961 [PSH, ACK] Seq=7034 Ack=879 Win=64240 Len=1274 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=8308 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=8308 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=9768 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=11228 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1328,"80  >  49961 [PSH, ACK] Seq=11228 Ack=879 Win=64240 Len=1274 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=12502 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=13962 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=13962 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=15298 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=16758 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=16758 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=18094 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=19554 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=19554 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=21014 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=22474 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1266,"80  >  49961 [PSH, ACK] Seq=22474 Ack=879 Win=64240 Len=1212 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=23686 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=25146 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=25146 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=26482 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=27880 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=27880 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=29278 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=30738 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=30738 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=32074 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=33534 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=33534 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=34870 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=36330 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=36330 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=37666 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=39126 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=39126 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=40462 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=41922 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=41922 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=43258 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=44718 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=44718 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=46054 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=47514 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=47514 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=48850 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=50310 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=50310 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
157.240.199.17,192.168.77.21,TLSv1.2,82,Application Data,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=51646 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=53106 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=53106 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=54442 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=55840 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=55840 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=57238 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=58698 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=58698 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=60034 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=61494 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=61494 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=62830 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=64290 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=65626 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=65626 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=67086 Win=64240 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=67086 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=68422 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=69882 Win=61444 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=69882 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=71218 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=72678 Win=58648 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=72678 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=74014 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=75474 Win=55852 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=75474 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1328,"80  >  49961 [PSH, ACK] Seq=76934 Ack=879 Win=64240 Len=1274 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=78208 Win=53118 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=78208 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=79606 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=81066 Win=50260 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=81066 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=82526 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=83986 Win=47340 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1266,"80  >  49961 [PSH, ACK] Seq=83986 Ack=879 Win=64240 Len=1212 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=85198 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=86596 Win=44730 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=86596 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=87994 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=89454 Win=41872 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=89454 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=90790 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=92250 Win=39076 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=92250 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=93586 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=95046 Win=36280 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=95046 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=96382 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=97780 Win=33546 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=97780 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=99178 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=100576 Win=30750 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=100576 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=101974 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=103434 Win=27892 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=103434 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=104770 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=106230 Win=25096 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=106230 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=107566 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=109026 Win=22300 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=109026 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=110362 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=111822 Win=19504 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=111822 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=113158 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=114556 Win=16770 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=114556 Ack=879 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=115954 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=117414 Win=13912 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=117414 Ack=879 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=118750 Ack=879 Win=64240 Len=1460 [TCP segment of a reassembled PDU],aa:bb:cc:00:10:10,50:00:00:06:00:00,,,0
192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=879 Ack=120210 Win=11116 Len=0,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,0
